web-scraper-order,web-scraper-start-url,category,category-href,products-link,products-link-href,products-name,products-price,products-image-src,products-rating
1603860571-93,https://www.jadroo.com/,Supermarket,https://www.jadroo.com/supermarket/,DEEP FRESH Flower Pocket Wet Wipes Violet Flavor (15 Pieces X 4 ),https://www.jadroo.com/deep-fresh-flower-pocket-wet-wipes-violet-flavor-15-pieces-x-4,DEEP FRESH Flower Pocket Wet Wipes Violet Flavor (15 Pieces X 4 ),180,https://www.jadroo.com/uploads/media/2020/10/BXNjljabvx/0178363_deep-fresh-flower-pocket-wet-wipes-violet-c401-4-pack_550-medium.jpeg,0
1603862475-426,https://www.jadroo.com/,Women Fashion,https://www.jadroo.com/women-fashion,FLORMAR EYEBROW PENCIL,https://www.jadroo.com/flormar-eyebrow-pencil,FLORMAR EYEBROW PENCIL,400,https://www.jadroo.com/uploads/media/2020/09/DtXw56faOx/flomar eyebrow pencil black-medium.jpg,0
1603861081-273,https://www.jadroo.com/,Personal Care,https://www.jadroo.com/personal-care/,Band Aid Waterproof Plaster,https://www.jadroo.com/band-aid-waterproof-plaster-2,Band Aid Waterproof Plaster,350,https://www.jadroo.com/uploads/media/2020/09/fBqya6lLJj/A03-medium.jpg,0
1603863405-493,https://www.jadroo.com/,Men Fashion,https://www.jadroo.com/men-fashion,VIP Plus Premium Sirajgonj Lungi (সেলাই করা),https://www.jadroo.com/vip-plus-premium-sirajgonj-lungi-2,VIP Plus Premium Sirajgonj Lungi (সেলাই করা),805,https://www.jadroo.com/uploads/media/2020/09/NtFhrxYNHu/Untitled-medium.jpg,0
1603861117-280,https://www.jadroo.com/,Personal Care,https://www.jadroo.com/personal-care/,Ice Bag Pack,https://www.jadroo.com/ice-bag-pack-1,Ice Bag Pack,,https://www.jadroo.com/uploads/media/2020/09/87SFiTG8aI/A01-medium.jpg,0
1603860841-188,https://www.jadroo.com/,Health Care,https://www.jadroo.com/health-care,Sensodyne Multi Care Toothpaste,https://www.jadroo.com/sensodane-multi-care,Sensodyne Multi Care Toothpaste,418,https://www.jadroo.com/uploads/media/old/images/products/products-144.jpg,0
1603860406-32,https://www.jadroo.com/,Mobile & Computer,https://www.jadroo.com/mobile-computer/,Fabric Dust Protective Remote Cover Medium size,https://www.jadroo.com/fabric-dust-protective-remote-cover-medium-size,Fabric Dust Protective Remote Cover Medium size,86,https://www.jadroo.com/uploads/media/2020/02/ulEwRNTOGW/C000986-2-medium.jpg,0
1603860912-213,https://www.jadroo.com/,Health Care,https://www.jadroo.com/health-care,Lady makeup remover cotton swab,https://www.jadroo.com/lady-makeup-remover-cotton-swab-2,Lady makeup remover cotton swab,299,https://www.jadroo.com/uploads/media/2020/03/tPe0Gbfk6T/C000331-medium.jpg,0
1603864168-580,https://www.jadroo.com/,Kids & Mom,https://www.jadroo.com/kids-mom,ToothBrush Ultra Soft For Kids,https://www.jadroo.com/toothbrush-ultra-soft-for-kids,ToothBrush Ultra Soft For Kids,153,https://www.jadroo.com/uploads/media/2020/10/lpDVBbg7B0/A01-medium.jpg,0
1603861439-321,https://www.jadroo.com/,Home Appliances,https://www.jadroo.com/home-appliances,Star Shape String Decoration LED Fairy Light,https://www.jadroo.com/star-shape-string-decoration-led-fairy-light,Star Shape String Decoration LED Fairy Light,499,https://www.jadroo.com/uploads/media/2020/09/Wx9Z6Gnd6o/A01-medium.jpg,0
1603862179-404,https://www.jadroo.com/,Home Decor,https://www.jadroo.com/home-decor,Sofa Cover,https://www.jadroo.com/sofa-cover-18,Sofa Cover,1500,https://www.jadroo.com/uploads/media/2020/10/SLfvrJiDUj/QLYCLFYQV14)`0BY1QGV`4X-medium.jpg,0
1603863487-497,https://www.jadroo.com/,Men Fashion,https://www.jadroo.com/men-fashion,Amanat Shah Lungi (আমানত শাহ লুঙ্গি)-তরঙ্গ,https://www.jadroo.com/amanat-shah-lungi-2,Amanat Shah Lungi (আমানত শাহ লুঙ্গি)-তরঙ্গ,780,https://www.jadroo.com/uploads/media/2020/09/aH8WCdhrGz/Untitled2-medium.jpg,0
1603863978-553,https://www.jadroo.com/,Kids & Mom,https://www.jadroo.com/kids-mom,Huggies Dry Diapers Medium 5-11 kg (30 Diaper),https://www.jadroo.com/huggies-dry-diapers-medium-5-11-kg-30-diaper,Huggies Dry Diapers Medium 5-11 kg (30 Diaper),799,https://www.jadroo.com/uploads/media/2020/09/sJv3OH8U1S/53813a-medium.jpg,0
1603860855-193,https://www.jadroo.com/,Health Care,https://www.jadroo.com/health-care,TRESemme Color Revitalize hair Shampoo,https://www.jadroo.com/tresemme-shampoo-color-revitalize-828-ml,TRESemme Color Revitalize hair Shampoo,716,https://www.jadroo.com/uploads/media/2020/02/Bx2lejPqk7/JRLA-TRES009.jpg,0
1603860314-10,https://www.jadroo.com/,Mobile & Computer,https://www.jadroo.com/mobile-computer/,Tiger Style Soft Mobile Case Cover,https://www.jadroo.com/mobile-cover-4,Tiger Style Soft Mobile Case Cover,200,https://www.jadroo.com/uploads/media/2020/02/KPp77OZON6/JRAMS001SZ-6S.jpg,0
1603862307-416,https://www.jadroo.com/,Home Decor,https://www.jadroo.com/home-decor,Sofa Cover,https://www.jadroo.com/sofa-cover-32,Sofa Cover,1500,https://www.jadroo.com/uploads/media/2020/10/33nVIJSDOR/16263364497-medium.jpg,0
1603860334-17,https://www.jadroo.com/,Mobile & Computer,https://www.jadroo.com/mobile-computer/,REMAX Portable Samsung Mobile Cable with Key Ring,https://www.jadroo.com/remax-portable-samsung-mobile-charing-cable-with-key-ring,REMAX Portable Samsung Mobile Cable with Key Ring,350,https://www.jadroo.com/uploads/media/2020/02/HJxgSjozs0/JR-RMXLSXS-B.jpg,0
1603860580-97,https://www.jadroo.com/,Supermarket,https://www.jadroo.com/supermarket/,Prunes (আলুবোখারা) 100gm,https://www.jadroo.com/prunes-100gm,Prunes (আলুবোখারা) 100gm,33,https://www.jadroo.com/uploads/media/2020/10/huiNc10RDu/alubukhara-medium.jpg,0
1603861036-258,https://www.jadroo.com/,Personal Care,https://www.jadroo.com/personal-care/,Dettol Handwash Cool Bottle 200ml,https://www.jadroo.com/dettol-handwash-cool-bottle-200ml,Dettol Handwash Cool Bottle 200ml,90,https://www.jadroo.com/uploads/media/2020/08/dv3nSM9svM/1 (18)-medium.jpg,0
1603861945-385,https://www.jadroo.com/,Home Decor,https://www.jadroo.com/home-decor,Wire Net Organizer Shelf,https://www.jadroo.com/wire-net-organizer-shelf-2,Wire Net Organizer Shelf,445,https://www.jadroo.com/uploads/media/2020/09/1yQRxDez7I/A01-medium.jpg,0
1603860654-127,https://www.jadroo.com/,Supermarket,https://www.jadroo.com/supermarket/,La-Espanola Extra Virgin olive oil 3Lltr,https://www.jadroo.com/la-espanola-extra-virgin-olive-oil-3lltr,La-Espanola Extra Virgin olive oil 3Lltr,2800,https://www.jadroo.com/uploads/media/2020/10/Tw9bxHtLZ7/Untitled-medium.png,0
1603862799-450,https://www.jadroo.com/,Women Fashion,https://www.jadroo.com/women-fashion,Cotton Unstitched  Women Dress 3 Piece (Premium),https://www.jadroo.com/cotton-unstitched-women-dress-3-piece-premium-2,Cotton Unstitched  Women Dress 3 Piece (Premium),1600,https://www.jadroo.com/uploads/media/2020/09/P0QEkPCrmt/7-a-medium.jpg,0
1603860566-91,https://www.jadroo.com/,Supermarket,https://www.jadroo.com/supermarket/,DEEP FRESH Flower Pocket Wet Wipes Narcissus Flavor (15 Pieces X 4 ),https://www.jadroo.com/deep-fresh-flower-pocket-wet-wipes-narcissus-flavor-15-pieces-x-4,DEEP FRESH Flower Pocket Wet Wipes Narcissus Flavor (15 Pieces X 4 ),180,https://www.jadroo.com/uploads/media/2020/10/raKAvfbcaR/0178359_deep-fresh-flower-pocket-wet-wipes-narcissus-c401-4-pack_550-medium.jpeg,0
1603863990-555,https://www.jadroo.com/,Kids & Mom,https://www.jadroo.com/kids-mom,Huggies Wonder pants  Small 4-8kg (42 diapers),https://www.jadroo.com/huggies-wonder-pants-small-4-8kg-42-diapers,Huggies Wonder pants  Small 4-8kg (42 diapers),845,https://www.jadroo.com/uploads/media/2020/09/JfxKB4hOCS/42 up-medium.jfif,0
1603863683-513,https://www.jadroo.com/,Men Fashion,https://www.jadroo.com/men-fashion,Amanat Shah Lungi (আমানত শাহ লুঙ্গি)-উচ্চবিলাস,https://www.jadroo.com/amanat-shah-lungi-18,Amanat Shah Lungi (আমানত শাহ লুঙ্গি)-উচ্চবিলাস,670,https://www.jadroo.com/uploads/media/2020/09/isEtnRLT60/Untitled6-medium.jpg,0
1603863566-502,https://www.jadroo.com/,Men Fashion,https://www.jadroo.com/men-fashion,Amanat Shah Lungi (আমানত শাহ লুঙ্গি)-অন্তরঙ্গ,https://www.jadroo.com/amanat-shah-lungi-7,Amanat Shah Lungi (আমানত শাহ লুঙ্গি)-অন্তরঙ্গ,550,https://www.jadroo.com/uploads/media/2020/09/UYmlg8IfXp/Untitled3-medium.jpg,0
1603861466-323,https://www.jadroo.com/,Home Appliances,https://www.jadroo.com/home-appliances,Colorful decorative LED Fairy light ball,https://www.jadroo.com/colorful-decorative-led-fairy-light-ball-2,Colorful decorative LED Fairy light ball,485,https://www.jadroo.com/uploads/media/2020/09/8LgZYRaDNH/A01-medium.jpg,0
1603860423-37,https://www.jadroo.com/,Mobile & Computer,https://www.jadroo.com/mobile-computer/,Spongebob Silicone Bluetooth Wireless Earphone Airpods Case Protective Cover Skin Accessories for Apple Airpods Charging Box,https://www.jadroo.com/spongebob-silicone-bluetooth-wireless-earphone-airpods-case-protective-cover-skin-accessories-for-apple-airpods-charging-box-2,Spongebob Silicone Bluetooth Wireless Earphone Airpods Case Protective Cover Skin Accessories for Apple Airpods Charging Box,250,https://www.jadroo.com/uploads/media/2020/01/voMf5L26vh/11518856678_2023203049-medium.jpg,0
1603862022-392,https://www.jadroo.com/,Home Decor,https://www.jadroo.com/home-decor,Sofa Cover,https://www.jadroo.com/sofa-cover-2,Sofa Cover,1500,https://www.jadroo.com/uploads/media/2020/10/m0e3SOxwas/21151675706-medium.jpg,0
1603860839-187,https://www.jadroo.com/,Health Care,https://www.jadroo.com/health-care,Sensodyne Pronamel Gentle Whitening Toothpaste,https://www.jadroo.com/sensodyne-pronamel-gentle-whitening-toothpaste,Sensodyne Pronamel Gentle Whitening Toothpaste,352,https://www.jadroo.com/uploads/media/2020/02/GDceCodDbh/JRLA-146.jpg,0
1603860916-214,https://www.jadroo.com/,Health Care,https://www.jadroo.com/health-care,Cleaning  care wet wipes,https://www.jadroo.com/cleaning-care-wet-wipes-2,Cleaning  care wet wipes,85,https://www.jadroo.com/uploads/media/2020/03/AhKgYydOuO/C000334-medium.jpg,0
1603860321-13,https://www.jadroo.com/,Mobile & Computer,https://www.jadroo.com/mobile-computer/,Messi Mobile Cover,https://www.jadroo.com/mobile-cover-8,Messi Mobile Cover,200,https://www.jadroo.com/uploads/media/2020/02/ipevErXgSX/JRAMS001ZQ-16.png,0
1603862565-432,https://www.jadroo.com/,Women Fashion,https://www.jadroo.com/women-fashion,FLORMAR WATERPROOF EYELINER PENCIL,https://www.jadroo.com/flormar-waterproof-eyeliner-pencil,FLORMAR WATERPROOF EYELINER PENCIL,320,https://www.jadroo.com/uploads/media/2020/09/Xt1jwSdZsL/flomar waterproof eyeliner pencil-medium.jpg,0
1603861823-370,https://www.jadroo.com/,Home Decor,https://www.jadroo.com/home-decor,Leaf Pattern Anti Slip Floor mat,https://www.jadroo.com/leaf-pattern-anti-slip-floor-mat-2,Leaf Pattern Anti Slip Floor mat,1690,https://www.jadroo.com/uploads/media/2020/09/o37J7XEwHm/11556714687_1808274360-medium.jpg,0
1603864082-568,https://www.jadroo.com/,Kids & Mom,https://www.jadroo.com/kids-mom,Play Tent Ship Design,https://www.jadroo.com/play-tent-ship-design,Play Tent Ship Design,1995,https://www.jadroo.com/uploads/media/2020/09/nNs1UVx1cG/A01-medium.jpg,0
1603860287-2,https://www.jadroo.com/,Mobile & Computer,https://www.jadroo.com/mobile-computer/,High Quality Convenient Mobile Phone Car Holders,https://www.jadroo.com/high-quality-convenient-mobile-phone-holders-for-car-mobile-stands-for-car,High Quality Convenient Mobile Phone Car Holders,330,https://www.jadroo.com/uploads/media/2020/02/qsfTgv1Iqe/JRZXTT-ZJ150101.jpg,0
1603862239-410,https://www.jadroo.com/,Home Decor,https://www.jadroo.com/home-decor,Sofa Cover,https://www.jadroo.com/sofa-cover-26,Sofa Cover,1500,https://www.jadroo.com/uploads/media/2020/10/HMjLqCXP7G/21034633856-medium.jpg,0
1603860483-60,https://www.jadroo.com/,Mobile & Computer,https://www.jadroo.com/mobile-computer/,Maximus M266m Mobile Phone Chili Black,https://www.jadroo.com/maximus-m266m-mobile-phone-chili-black,Maximus M266m Mobile Phone Chili Black,840,https://www.jadroo.com/uploads/media/2020/09/HT5FNV7oZc/0164317_maximus-m266m-feature-phone-medium.jpg,0
1603860972-235,https://www.jadroo.com/,Health Care,https://www.jadroo.com/health-care,Dettol Handwash AloeVera Bottle 200ml,https://www.jadroo.com/dettol-handwash-aloevera-bottle-200ml-2,Dettol Handwash AloeVera Bottle 200ml,100,https://www.jadroo.com/uploads/media/2020/08/oaaoO3wWK2/Primary 1-medium.png,0
1603864100-570,https://www.jadroo.com/,Kids & Mom,https://www.jadroo.com/kids-mom,Ludu Play mat,https://www.jadroo.com/ludu-play-mat,Ludu Play mat,980,https://www.jadroo.com/uploads/media/2020/09/r8o8fvuRCT/A01-medium.jpg,0
1603861517-331,https://www.jadroo.com/,Home Appliances,https://www.jadroo.com/home-appliances,Jadroo Energy Saving Light -30W B-22,https://www.jadroo.com/jadroo-energy-saving-light-30w-b-22,Jadroo Energy Saving Light -30W B-22,157,https://www.jadroo.com/uploads/media/2020/09/3VmjJLAB7z/Website Template-01-medium.jpg,0
1603863504-498,https://www.jadroo.com/,Men Fashion,https://www.jadroo.com/men-fashion,Amanat Shah Lungi (আমানত শাহ লুঙ্গি)-তরঙ্গ,https://www.jadroo.com/amanat-shah-lungi-3,Amanat Shah Lungi (আমানত শাহ লুঙ্গি)-তরঙ্গ,780,https://www.jadroo.com/uploads/media/2020/09/hrVKflQWjX/Untitled3-medium.jpg,0
1603861856-375,https://www.jadroo.com/,Home Decor,https://www.jadroo.com/home-decor,Woolen Soft Floor Mat,https://www.jadroo.com/woolen-soft-floor-mat-2,Woolen Soft Floor Mat,1105,https://www.jadroo.com/uploads/media/2020/09/UXUqmkyrt5/A01-medium.jpg,0
1603860948-225,https://www.jadroo.com/,Health Care,https://www.jadroo.com/health-care,Face Protection Shield,https://www.jadroo.com/face-protection-shield,Face Protection Shield,149,https://www.jadroo.com/uploads/media/2020/06/9J1pDMPxfA/100048516_2755399264589045_4367641290859347968_n-medium.png,0
1603863286-484,https://www.jadroo.com/,Men Fashion,https://www.jadroo.com/men-fashion,T-shirt  আমার ১২ টা বেজে গেছে,https://www.jadroo.com/t-shirt-1,T-shirt  আমার ১২ টা বেজে গেছে,250,https://www.jadroo.com/uploads/media/2020/09/a3wFRpcCiM/আমার বেজে গেছে 03-medium.jpg,0
1603860993-242,https://www.jadroo.com/,Personal Care,https://www.jadroo.com/personal-care/,Veet Hair Removal Cream for Normal Skin 25gm,https://www.jadroo.com/veet-hair-removal-cream-for-normal-skin-25gm-2,Veet Hair Removal Cream for Normal Skin 25gm,90,https://www.jadroo.com/uploads/media/2020/08/sZ86ernqHV/Primary Image (43)-medium.jpg,0
1603860810-177,https://www.jadroo.com/,Sports & Fitness,https://www.jadroo.com/sports-fitness,Ball Toy for Baby 50pcs Bag,https://www.jadroo.com/ball-toy-for-baby-50pcs-bag,Ball Toy for Baby 50pcs Bag,299,https://www.jadroo.com/uploads/media/2020/09/w0fuYXwwgz/A01-medium.jpg,0
1603861142-285,https://www.jadroo.com/,Personal Care,https://www.jadroo.com/personal-care/,DEEP FRESH Shampoo with Coconut - 300ml & 500ml,https://www.jadroo.com/deep-fresh-shampoo-with-coconut-300ml-500ml,DEEP FRESH Shampoo with Coconut - 300ml & 500ml,450,https://www.jadroo.com/uploads/media/2020/10/bRAPqhDGsH/rsz_coconut1-medium.jpg,0
1603860602-106,https://www.jadroo.com/,Supermarket,https://www.jadroo.com/supermarket/,Hibiscus  Mushroom (Whole)  2840 gm,https://www.jadroo.com/hibiscus-mushroom-whole-2840-gm,Hibiscus  Mushroom (Whole)  2840 gm,710,https://www.jadroo.com/uploads/media/2020/10/fK4vBWmu49/0000-medium.jpg,0
1603860289-3,https://www.jadroo.com/,Mobile & Computer,https://www.jadroo.com/mobile-computer/,Earldom Universal Car Mount Mobile Stand,https://www.jadroo.com/earldom-niversal-car-mount-phone-holder-mobile-stand-windshield-dashboard-air-vent-car-cradle,Earldom Universal Car Mount Mobile Stand,420,https://www.jadroo.com/uploads/media/2020/02/xGYu3Tewqp/JRYDS-EH10-P.jpg,0
1603860627-116,https://www.jadroo.com/,Supermarket,https://www.jadroo.com/supermarket/,Mitr Phol's Brown Sugar 1kg,https://www.jadroo.com/mitr-phols-brown-sugar-1kg,Mitr Phol's Brown Sugar 1kg,350,https://www.jadroo.com/uploads/media/2020/10/6hcQXr7Bjw/1-medium.jpg,0
1603860866-197,https://www.jadroo.com/,Health Care,https://www.jadroo.com/health-care,Gillette Shaving Foam Sensitive,https://www.jadroo.com/gillette-3-foam-regular-shave-foam-men-2oz-travel-size,Gillette Shaving Foam Sensitive,240,https://www.jadroo.com/uploads/media/2020/02/dckNihBLia/JRLA-JL001.jpg,0
1603862107-399,https://www.jadroo.com/,Home Decor,https://www.jadroo.com/home-decor,Sofa Cover,https://www.jadroo.com/sofa-cover-13,Sofa Cover,1500,https://www.jadroo.com/uploads/media/2020/10/eeBoPoMsRT/17476522834-medium.jpg,0
1603862458-425,https://www.jadroo.com/,Women Fashion,https://www.jadroo.com/women-fashion,FLORMAR EYE SHADOW PALETTE,https://www.jadroo.com/flormar-eye-shadow-palette,FLORMAR EYE SHADOW PALETTE,1500,https://www.jadroo.com/uploads/media/2020/09/tcSb24VCIk/flomar eyeshadow palatte-medium.jpg,0
1603860789-170,https://www.jadroo.com/,Sports & Fitness,https://www.jadroo.com/sports-fitness,"""Fashionable swimming beachwear  for women""",https://www.jadroo.com/fashionable-swimming-beachwear-for-women,"""Fashionable swimming beachwear  for women""",1890,https://www.jadroo.com/uploads/media/2020/03/8Pleh9hQw6/C000903M-medium.jpg,0
1603862760-446,https://www.jadroo.com/,Women Fashion,https://www.jadroo.com/women-fashion,FLORMAR ULTRA THIN EYELINER,https://www.jadroo.com/flormar-ultra-thin-eyeliner,FLORMAR ULTRA THIN EYELINER,800,https://www.jadroo.com/uploads/media/2020/09/HTAyPEPBuL/Untitled-medium.png,0
1603860792-171,https://www.jadroo.com/,Sports & Fitness,https://www.jadroo.com/sports-fitness,Pogo Adult Gear Bi-Cycle,https://www.jadroo.com/pogo-adult-gear-bi-cycle,Pogo Adult Gear Bi-Cycle,12855,https://www.jadroo.com/uploads/media/2019/12/aoxgVK1a3W/A54A3921-medium.JPG,0
1603863140-477,https://www.jadroo.com/,Women Fashion,https://www.jadroo.com/women-fashion,Mini Hair Straightener,https://www.jadroo.com/mini-hair-straightener,Mini Hair Straightener,350,https://www.jadroo.com/uploads/media/2020/10/mS5G90IcMp/A02(4)-medium.jpg,0
1603860667-131,https://www.jadroo.com/,Sports & Fitness,https://www.jadroo.com/sports-fitness,Swimming Goggles With Power,https://www.jadroo.com/swimming-glasses-with-power,Swimming Goggles With Power,500,https://www.jadroo.com/uploads/media/2020/02/nxuG5CSbHH/JR6112DJ-200.jpg,0
1603860931-218,https://www.jadroo.com/,Health Care,https://www.jadroo.com/health-care,Jadroo Pain Relief Hand Held Full Body Massager,https://www.jadroo.com/jadro-handheld-massager,Jadroo Pain Relief Hand Held Full Body Massager,4000,https://www.jadroo.com/uploads/media/2020/02/8IWokRWXQp/C00C56-medium.jpg,0
1603861124-281,https://www.jadroo.com/,Personal Care,https://www.jadroo.com/personal-care/,Mens Hair Trimmers,https://www.jadroo.com/mens-hair-trimmers,Mens Hair Trimmers,1750,https://www.jadroo.com/uploads/media/2020/09/rGOqYcx8pJ/A01(G)-medium.jpg,0
1603863129-476,https://www.jadroo.com/,Women Fashion,https://www.jadroo.com/women-fashion,Hair Rubber Band Mixed  Set,https://www.jadroo.com/hair-rubber-band-mixed-set,Hair Rubber Band Mixed  Set,270,https://www.jadroo.com/uploads/media/2020/10/a7n0LOm6Bx/A02-medium.jpg,0
1603861868-377,https://www.jadroo.com/,Home Decor,https://www.jadroo.com/home-decor,Animal Design Wall Hanging  Flexible Hook,https://www.jadroo.com/animal-design-wall-hanging-flexible-hook-2,Animal Design Wall Hanging  Flexible Hook,230,https://www.jadroo.com/uploads/media/2020/09/G4D3PnDrzg/A01-medium.jpg,0
